node_id,split,dialog_id,turn_id,text,shift_label
6847,test,40,3,i worked at dairy queen . i am in school now .,0
6848,test,40,4,"ah , cool . i skate for a living .",0
6849,test,40,5,what kind of skating do you do ?,0
6850,test,40,6,skateboarding . i like to play music for fun . my genre is bluegrass .,1
6851,test,40,7,i used to skateboard . now i just study and play video games .,1
6852,test,40,8,those are fun activities . do you like chips ? i cannot stand them .,0
6853,test,40,9,i love chips so much . what food do you like ?,0
6854,test,40,10,i like pizza . it is very good !,0
6855,test,40,11,i like pizza too . the sauce is the best part .,0
6856,test,40,12,have you had the white sauce ? it is so good !,0
6857,test,40,13,is that like a alfredo sauce ?,0
6858,test,40,14,i think so . i never really know the name of it .,0
6859,test,40,15,i think i ate it once at a party .,0
6860,test,41,0,boy am i tired ! just got done hunting . how are you ?,-1
6861,test,41,1,"hey , not bad . hunting , that is cool . do you hunt for sport or meat ?",0
6862,test,41,2,"meat , not sport . i take old classic cars and make them new again for a hobby .",1
6863,test,41,3,awesome . i love meat . i eat a high protein meat based diet .,0
6864,test,41,4,nice ! looking to rent a property any time soon ?,1
6865,test,41,5,"not me , but maybe for my brother . are you a realtor ?",0
6866,test,41,6,"no , but i work for a company and could hook you up with a good deal .",0
6867,test,41,7,"sweet . i do not work for a company , i do bodybuilding for a living .",1
6868,test,41,8,no wonder you eat so much meat !,0
6869,test,41,9,indeed ! so do you have any family ?,1
6870,test,41,10,i have a husband and 2 kids . fun fact we are all allergic to shellfish .,0
6871,test,41,11,i see ! so besides my brother i have my mom . she is a secretary .,0
6872,test,41,12,are you close with your family ?,0
6873,test,41,13,"yes , not married and no kids , so my brother and mom are all i have . you ?",0
6874,test,41,14,makes sense . i am very close with my family as well .,0
6875,test,41,15,do they go hunting with you ever ?,1
6876,test,42,0,hi . hows your night going ?,-1
6877,test,42,1,registered nurse it s not raining fine,0
6878,test,42,2,i am relaxing with a book . kids in bed so it it quiet,0
6879,test,42,3,watching one tree hill is relaxing for me,0
6880,test,42,4,i like to cook and hang out with my wife,0
6881,test,42,5,you guys like pizza ? it s my favorite,1
6882,test,42,6,of course ! its a quick easy dinner for a big family,0
6883,test,42,7,hey i am a cat catholic devout,1
6884,test,42,8,proud republican here ! pretty strong political views,0
6885,test,42,9,i m not remain silent but purple is my favorite,1
6886,test,42,10,i am quiet about it too . . . . . i am a teacher so i have to watch what i say,0
6887,test,42,11,sorry for the typo what i mean is,0
6888,test,42,12,what you mean is ? another typo ? lol,0
6889,test,42,13,i m having a hard time typing sorry,0
6890,test,42,14,no apologies necessary ! i am getting a bit sleepy so my typing is not great either,0
6891,test,42,15,ok what else do you do for fun,1
6892,test,43,0,"hi , how are you ? what is your name ?",-1
6893,test,43,1,hi i barb . tired from school . how about you ?,0
6894,test,43,2,my name is pat . just about to head into my garden . what are you studying ?,0
6895,test,43,3,i am going to be a hairdresser . how is your garden coming along ?,0
6896,test,43,4,i use the plants in my biology lectures . do you have any hobbies ?,1
6897,test,43,5,i have an aquarium . i keep exotic fish ! and i collect also .,0
6898,test,43,6,very cool ! i have seen some amazing fish on my travels . do you travel ?,1
6899,test,43,7,i do not get a chance . i kill time with my vintage collection . from 1950s,0
6900,test,43,8,vintage cars ? i have been to 6 countries . i love going on long walks in each country .,0
6901,test,43,9,decorations mainly . that sounds very exciting . alone or with family ?,0
6902,test,43,10,alone . i love to meet new people on my travels . what is your favorite exotic fish ?,1
6903,test,43,11,the nemo looking one . i stare at him when i eat my granola every morning,0
6904,test,43,12,"oh , the clownfish ! i researched that for one of my biology studies at the college .",0
6905,test,43,13,where do you go to college ?,1
6906,test,43,14,i went to michigan state but i now teach biology at georgetown . where is your hairdressing school ?,0
6907,test,43,15,"harvard school of haircuts . full scholarship , got the full ride .",0
6908,test,44,0,hello how are you today,-1
6909,test,44,1,i am well . how are you ?,0
6910,test,44,2,i am doing great just got back from the beach,0
6911,test,44,3,that is great . i live far from the beach .,0
6912,test,44,4,i am very lucky we live beside the beach . what do you do for a living,1
6913,test,44,5,i keep busy with my seven children .,0
6914,test,44,6,wow that much have taken some adjusting i teach kindergarten,0
6915,test,44,7,do you read mysteries to your children ? they are my favorite type of novel .,1
6916,test,44,8,no they are to young for that . i like mystery novels tho,0
6917,test,44,9,"do you teach them about animals , as i grew up on a farm .",0
6918,test,44,10,yeah i teach them about farm animals and pets,0
6919,test,44,11,"great , how about colors ? my favorite is blue",0
6920,test,44,12,yeah they learn all about colors and the alphabet .,0
6921,test,44,13,"great , anything else you can tell me about yourself ?",1
6922,test,44,14,i have a mustang convertible and married with a son,0
6923,test,44,15,how old is your son ?,0
6924,test,45,0,good morning . hows your day going ?,-1
6925,test,45,1,"slow . school today , my lst year thank god .",0
6926,test,45,2,"high school or college ? i am eating sardines , my life is so exciting .",1
6927,test,45,3,high school . i am going to med school after i finish . how about u,0
6928,test,45,4,"that sounds nice , did not finish myself , spend my days with my dogs and cleaning theaters .",0
6929,test,45,5,"well i am only 17 , would rather do something with fashion though",0
6930,test,45,6,why not do that instead ? why med school ?,0
6931,test,45,7,cause my pops wants it . one of those things .,0
6932,test,45,8,"well it is a good career , better than my jaunt into competitive frisbee .",0
6933,test,45,9,"lol ! try racing a beetle , that was something dad said no to right away",0
6934,test,45,10,yeah i can imagine . those are dangerous . just waite till your on your own .,0
6935,test,45,11,i do not want that day to come . i want to hold onto my youth !,0
6936,test,45,12,"i do not blame you , i would rather go back to being a kid myself .",0
6937,test,45,13,oh i miss the days of crayons being my hardest decision already,0
6938,test,45,14,yeah wait as long as you can for the adult game .,0
6939,test,45,15,he advice i have gotten thus far is tht credit scores are real,0
6940,test,46,0,hi ! what are you up to ? i am listening to some rap while studying,-1
6941,test,46,1,"hi , i am lucy . just getting ready for another day at the office",0
6942,test,46,2,what do you do at the office ? i am studying to be a teacher,0
6943,test,46,3,"i am a secretary . that is neat , what subject do you want to teach",0
6944,test,46,4,i want to teach kindergarten . i am 22 and have lots of energy,0
6945,test,46,5,kindergarten would be fun ! do you play any sports,1
6946,test,46,6,"i play soccer , lacrosse and softball . anything active",0
6947,test,46,7,i played soccer in college ! we won a cup one season,0
6948,test,46,8,congratulations ! my friends and i are in a soccer league together .,0
6949,test,46,9,that sounds like fun ! i just almost choked on a piece of candy,1
6950,test,46,10,i know the heimlich so i could have helped you,0
6951,test,46,11,i have never met anyone who knew that . do you like candy,1
6952,test,46,12,yes i do ! smarties are my favorite . you ?,0
6953,test,46,13,i like all candy ! those are pretty good . sour gummy worms are my favorite,0
6954,test,46,14,be careful not to choke on them !,0
6955,test,46,15,"true , they could be quite hazardous",0
6956,test,47,0,"hi , want to be my friend ?",-1
6957,test,47,1,"hello , sure why not ! how old are you ? i just turned 34",1
6958,test,47,2,whoa . i am only 12 . what is it like to be old ?,0
6959,test,47,3,"my 2 kiddos are in kindergarten , they want to graduate at mississippi university like me",0
6960,test,47,4,that is cool i guess . are they twins,0
6961,test,47,5,no . only 12 ? so no job yet . i have done real estate 12 years now,0
6962,test,47,6,ha . that is since i was a baby . i am a tae kwan do champ,1
6963,test,47,7,must be a brutal 12 year old ! haha ! i try to do environmental work too .,0
6964,test,47,8,yeah . my school does clean up projects,0
6965,test,47,9,that is good . we should all take better care of the planet . we only have one .,0
6966,test,47,10,now you sound like my science teacher,0
6967,test,47,11,"i hated science . i am a history buff . not american though , ancient history .",1
6968,test,47,12,yeah history is cool . it is like a big story,0
6969,test,47,13,exactly . and since i love to read then it makes better sense to me .,0
6970,test,47,14,we are learning about the aztecs,0
6971,test,47,15,they had a very advanced society . too bad the spaniards killed them all .,0
6972,test,48,0,"hi , want to be my friend ?",-1
6973,test,48,1,"sure , i am darlene and i work 2 part time jobs right now .",0
6974,test,48,2,hi darlene . 2 jobs must be hard . how do you relax ?,1
6975,test,48,3,i do not much but i am a fan of anything fantasy so that helps .,0
6976,test,48,4,you should try jazz music to unwind,0
6977,test,48,5,i will try that . any hobbies ? i want to try writing fantasy books .,1
6978,test,48,6,i watch a lot of tv . the office is my favorite,0
6979,test,48,7,"i like that show to , greys anatomy is a favorite of mine , any kids or other person ?",1
6980,test,48,8,nope just me . what would your book be about ?,1
6981,test,48,9,"i think a fantasy world something like avatar , i always wanted a part 2 .",0
6982,test,48,10,like the blue people ? or like aang can save the world ?,0
6983,test,48,11,"the blue people , any hobbies for you ?",1
6984,test,48,12,i collect new york tourist junk,0
6985,test,48,13,"sounds interesting , what is your favorite of your collection ?",0
6986,test,48,14,i have a pretty cool snow globe with a moving ferry,0
6987,test,48,15,"wow sounds awesome , what do you do for a living ?",1
6988,test,49,0,hi there how are you today ?,-1
6989,test,49,1,"i am super swell , got home from a good day at work",0
6990,test,49,2,oh what do you do for a living ?,1
6991,test,49,3,"i worl at my local petsmart , stocking heavy bags of food",0
6992,test,49,4,so do you have any pets ?,1
6993,test,49,5,yeah my dog lassie and my cat oliver,0
6994,test,49,6,i do not have a pet but i do have a kid i think the world of,0
6995,test,49,7,"i am my dads world lol , he is a retired cop",0
6996,test,49,8,that is cool . i am a kindergarten teacher,0
6997,test,49,9,is your kid in your class ? that would be fun,1
6998,test,49,10,no not yet she is a little to young,0
6999,test,49,11,"i love to go running , its my favorite passion . i wish i ran for a living",1
7000,test,49,12,i am a bit of a fitness fanatic too in spite of my size .,0
7001,test,49,13,something about sweating in public gets me pumped ya know ?,0
7002,test,49,14,ok that is hilarious you win . i just like swimming,0
7003,test,49,15,"yeah swimming is really fun , works everything out",0
7004,test,50,0,hi there ! just finished shopping ! love it !,-1
7005,test,50,1,hello how are you today,0
